"S0","E0","Is0","Ia0","R0","D0"
26446427.1039894,4.58689924713795,1.51311927056428,1.79599210117557,1e-10,1e-10
26446426.1308812,1.07122163237567,1.3086648664019,6.48923232827932,1e-10,1e-10
26446418.3966894,11.2871833371484,2.58662581241034,2.72950140151382,1e-10,1e-10
26446416.1816159,8.50126569686119,4.78919516928078,5.5279231950928,1e-10,1e-10
26446420.7223167,4.82073155066165,2.91505015611048,6.54190159597039,1e-10,1e-10
26446428.5368046,1.32345973107908,3.90172797227939,1.23800766103621,1e-10,1e-10
26446421.4973107,7.93383679252026,3.0059544361913,2.56289802488317,1e-10,1e-10
26446415.7836821,14.5791019205824,1.0378896573085,3.59932628728868,1e-10,1e-10
26446415.3576156,7.23470116896887,3.19050472074471,9.21717850183135,1e-10,1e-10
26446419.7542844,6.03693854456436,1.42299071987199,7.78578630160702,1e-10,1e-10
26446417.5928948,9.487226671343,3.26251993367106,4.65735860433156,1e-10,1e-10
26446428.9148857,2.69275839745308,1.70941635075145,1.68293958714491,1e-10,1e-10
26446417.0538494,6.17033944757798,4.50310705749062,7.27270409744888,1e-10,1e-10
26446428.4081883,3.02034352832481,1.43673171597695,2.13473643743856,1e-10,1e-10
26446423.053491,1.9480079458281,2.16431552267266,7.83418551181464,1e-10,1e-10
26446412.9997324,7.07502765539371,2.31689166024552,12.6083482574514,1e-10,1e-10
26446415.8619669,3.63494212872976,1.5547491430143,13.9483417953065,1e-10,1e-10
26446425.2565096,2.96602180574107,1.06672871991508,5.71073984914234,1e-10,1e-10
26446415.6968938,12.0422216023222,2.02299992688952,5.23788471158312,1e-10,1e-10
26446418.7096055,9.80689513185068,4.91358861944456,1.5699107031746,1e-10,1e-10
26446421.2007431,6.9228422934934,1.91396298915321,4.96245161404778,1e-10,1e-10
26446409.3580398,13.4290176316287,2.02261489787176,10.1903276955177,1e-10,1e-10
26446418.8862713,5.08062878119072,3.23853372414163,7.79456621569601,1e-10,1e-10
26446423.823685,1.22309302505892,2.94272503400357,7.0104969206726,1e-10,1e-10
26446423.5588741,1.79014843556437,4.27503616459875,5.37594134681514,1e-10,1e-10
26446410.2316129,10.3755014812368,2.1007628423167,12.2921227735403,1e-10,1e-10
26446426.843864,3.90800522502709,2.56031918175737,1.68781161686163,1e-10,1e-10
26446415.07486,11.6421265792693,2.61038854756655,5.67262485348662,1e-10,1e-10
26446419.4709465,9.06715803070724,3.53762665438362,2.92426882827263,1e-10,1e-10
26446415.5521712,14.7985971546519,1.26497693253771,3.38425468269246,1e-10,1e-10
26446423.7847469,4.64147955529288,1.7225276820352,4.85124587355085,1e-10,1e-10
26446428.4291219,1.49153038312469,1.80769874383334,3.27164901647013,1e-10,1e-10
26446416.1781944,6.65246716735201,4.12422241046155,8.04511598544068,1e-10,1e-10
26446419.0329403,11.4341285879109,1.93562156590826,2.5973095901075,1e-10,1e-10
26446422.1579795,3.68692306446328,4.97564872051887,4.17944875903646,1e-10,1e-10
26446423.103972,8.20176391984694,1.88533925631972,1.80892479165586,1e-10,1e-10
26446428.7395905,2.96156069013494,1.61387512415099,1.68497371237897,1e-10,1e-10
26446428.1796013,2.00907315334567,2.62875879429946,2.18256672649191,1e-10,1e-10
26446424.3265316,6.45422244052823,1.87445581108644,2.34479012870929,1e-10,1e-10
26446422.3874788,5.31734360662346,4.20106458638672,3.09411299519682,1e-10,1e-10
26446422.7933431,3.4383480390857,4.32349436850402,4.44481448992682,1e-10,1e-10
26446424.1472122,5.54200350405263,2.15368258448421,3.15710175770937,1e-10,1e-10
26446429.0703588,1.178337643044,2.60988602168519,2.14141753365576,1e-10,1e-10
26446415.3367388,12.5254571889141,2.99622353233849,4.14158044995221,1e-10,1e-10
26446423.7510187,3.63673679236191,1.33453443540087,6.27771007161999,1e-10,1e-10
26446417.7721856,1.76810885711555,2.11518903532307,13.3445164986363,1e-10,1e-10
26446427.332841,2.20030834986923,3.54201208023874,1.92483852013472,1e-10,1e-10
26446418.8395024,2.75712351789179,3.40023787059332,10.0031362326825,1e-10,1e-10
26446429.0144578,2.04708005765849,1.90268234086592,2.03577983103524,1e-10,1e-10
26446420.8082507,8.67915726687133,3.51410891085247,1.9984831355881,1e-10,1e-10
26446427.8992486,2.0556052871323,2.97652108252186,2.06862502104885,1e-10,1e-10
26446426.2788362,5.45631012737578,1.06912241650768,2.19573123099541,1e-10,1e-10
26446425.5228201,4.35583014048586,3.77092895038214,1.35042079376746,1e-10,1e-10
26446417.1216853,9.62220117615728,1.20750783708592,7.04860568935202,1e-10,1e-10
26446427.070022,1.72839220277083,1.32612756043999,4.87545821881596,1e-10,1e-10
26446418.6459516,5.10046656969976,2.89332726530221,8.36025461468966,1e-10,1e-10
26446414.3121324,14.0201349833486,4.18458935449605,2.48314324079693,1e-10,1e-10
26446423.3894123,7.38946007305578,2.53093922652361,1.69018836292436,1e-10,1e-10
26446422.3850219,1.13596502131571,3.09026215006969,8.38875096829169,1e-10,1e-10
26446416.7638324,13.1168618818894,2.80102433427059,2.31828139026565,1e-10,1e-10
26446421.3541804,4.55120256454339,1.37797543764179,7.71664155337042,1e-10,1e-10
26446424.8836658,6.00645394597981,1.23917544498485,2.87070478454143,1e-10,1e-10
26446415.8074144,6.60162606720751,4.84766264821598,7.7432968933027,1e-10,1e-10
26446424.0766279,6.84443079654249,1.7610596551989,2.31788165506776,1e-10,1e-10
26446425.159884,1.17147698182562,3.06648584381351,5.60215314650757,1e-10,1e-10
26446424.4053447,3.75572044501536,2.3072514212004,4.53168342114581,1e-10,1e-10
26446428.8259899,2.49744663565995,2.39312366586346,1.28343978627545,1e-10,1e-10
26446425.6071173,2.82370290267208,3.93248114135426,2.63669866014344,1e-10,1e-10
26446424.7310392,6.13136823044073,1.00144501628695,3.13614753531995,1e-10,1e-10
26446422.3749762,9.77671256513787,1.53413508574364,1.31417618713185,1e-10,1e-10
26446413.6189134,10.014567620254,2.61455902414331,8.75195995110147,1e-10,1e-10
26446424.2189309,3.87733822896176,2.43539465879371,4.46833622137779,1e-10,1e-10
26446418.9063394,4.84509127999745,3.86622373166404,7.38234558335354,1e-10,1e-10
26446423.4656259,6.49424907231302,3.9312617304172,1.10886331534019,1e-10,1e-10
26446413.0620598,12.5009360077577,3.00757896274079,6.42942518356552,1e-10,1e-10
26446424.8023975,4.8769518300571,2.98947606824623,2.33117455214998,1e-10,1e-10
26446420.6668437,5.2083647500864,2.20253083106954,6.92226072250285,1e-10,1e-10
26446415.5588684,12.5279035798285,1.12185158311456,5.79137647385707,1e-10,1e-10
26446414.9464196,11.2866750704184,2.92242831105211,5.84447704554219,1e-10,1e-10
26446418.1218619,9.68674312672844,3.93919919263572,3.25219580713635,1e-10,1e-10
26446421.5663956,8.97034222040737,2.04288080044685,2.42038134324616,1e-10,1e-10
26446420.7213335,8.09578437285293,4.60597941312713,1.5769027153836,1e-10,1e-10
26446423.5681117,3.33815239696016,2.96990942406445,5.12382651322525,1e-10,1e-10
26446425.4126041,1.1577364999469,1.28950520889756,7.140154196567,1e-10,1e-10
26446428.8861446,1.26567989954059,1.70836212676911,3.13981337778017,1e-10,1e-10
26446423.8711443,7.97132832018437,1.82614298850915,1.33138442455359,1e-10,1e-10
26446408.6947853,12.1479218106616,3.01713147983704,11.1401613764882,1e-10,1e-10
26446416.5456494,4.45367871704171,2.32005217699435,11.6806196978771,1e-10,1e-10
26446424.8053501,5.66923344729987,1.86619787081587,2.65921856310187,1e-10,1e-10
26446426.4992554,2.00087037099704,3.68457565688423,2.8152986121901,1e-10,1e-10
26446414.9237863,6.77761058924022,4.34582719543549,8.95277595768694,1e-10,1e-10
26446413.5264569,6.36468922828858,3.38701329976289,11.7218406086423,1e-10,1e-10
26446427.4457104,2.08266059637011,1.24633920480938,4.22528980089197,1e-10,1e-10
26446425.6418968,3.22528558543732,2.23265401691382,3.90016357466168,1e-10,1e-10
26446421.2287527,10.1375600001954,1.51476735111935,2.11891999129424,1e-10,1e-10
26446427.5829614,1.80883620883592,2.29703216930754,3.31117024785731,1e-10,1e-10
26446421.5253304,3.48599946114228,1.87600721113121,8.11266290324996,1e-10,1e-10
26446422.6933961,7.09928600750472,1.81400783025027,3.39331008391696,1e-10,1e-10
26446421.6294521,10.5716225042365,1.38899655486486,1.40992887048919,1e-10,1e-10
26446413.990273,14.5813811854789,2.4473327889138,3.98101300317517,1e-10,1e-10
26446415.3847497,8.35512319579457,2.20525494893587,9.05487218923438,1e-10,1e-10
26446425.9162721,2.84400635262638,3.35134981308737,2.88837170294074,1e-10,1e-10
26446426.0717016,3.87415241806731,3.01377702563169,2.04036890932812,1e-10,1e-10
26446420.9772141,5.89136538850621,4.60645381582952,3.52496666667077,1e-10,1e-10
26446422.1779394,1.90245701908953,1.25611587889171,9.66348770433544,1e-10,1e-10
26446425.32114,4.07912298020074,2.75889891259484,2.84083813824613,1e-10,1e-10
26446424.7230386,1.94176347498307,1.64253052750282,6.69266736677135,1e-10,1e-10
26446418.5818389,11.642729537531,2.34099861349376,2.4344329601582,1e-10,1e-10
26446425.3620938,4.09236508306112,1.48424860152854,4.06129253862381,1e-10,1e-10
26446413.1866213,8.64790272446084,1.47692019379038,11.6885557461083,1e-10,1e-10
26446412.0637437,10.9988126605683,4.32819190695113,7.6092517728412,1e-10,1e-10
26446413.9710679,14.5246014564202,4.77158436939258,1.73274629126445,1e-10,1e-10
26446419.7555136,10.2748989377526,1.72473391225278,3.2448535324801,1e-10,1e-10
26446418.6163708,8.73140827202811,3.62086109558332,4.03135980325408,1e-10,1e-10
26446405.8908199,13.8130604794686,4.77584359919044,10.5202760067304,1e-10,1e-10
26446416.5587621,2.15692518467354,4.60809608716915,11.6762166690678,1e-10,1e-10
26446416.8229424,1.45653057608175,2.92399387250527,13.7965331809441,1e-10,1e-10
26446420.763421,10.1018623883444,2.53778996540169,1.5969266597865,1e-10,1e-10
26446426.9728316,3.16752635435884,2.52450755874429,2.33513450724708,1e-10,1e-10
26446426.458442,2.30812370583358,3.87668120968556,2.35675310559223,1e-10,1e-10
26446419.5821516,9.9649606059435,4.26566258075001,1.18722519584055,1e-10,1e-10
26446417.8750469,9.35257261263042,1.31264493916391,6.45973559515139,1e-10,1e-10
26446424.0799812,3.30356572406656,1.96339396480006,5.65305906382597,1e-10,1e-10
26446413.4400138,14.8779448952479,2.65480159692005,4.02723970725315,1e-10,1e-10
26446417.1884938,10.2327157963984,2.82915796313249,4.74963244545272,1e-10,1e-10
26446422.3647339,7.56708662543694,1.53953561436382,3.52864387306151,1e-10,1e-10
26446415.2438863,13.5155308656973,2.65385664028839,3.58672617679626,1e-10,1e-10
26446423.692822,6.83089098160288,2.24950950031056,2.2267775594961,1e-10,1e-10
26446407.0546742,10.6147412962145,4.62138540694329,12.7091990756098,1e-10,1e-10
26446414.8310107,12.9582001998733,3.18058390552724,4.03020516728053,1e-10,1e-10
26446419.2436118,4.17060852491862,4.79603050752763,6.78974921301439,1e-10,1e-10
26446424.9363915,4.42698005217297,2.42565549598326,3.21097293461683,1e-10,1e-10
26446414.503675,14.1501995845471,3.7551314251028,2.59099396799645,1e-10,1e-10
26446426.0614246,1.33881474089784,4.4558674344142,3.14389323699976,1e-10,1e-10
26446420.6085513,4.89250965267113,2.01811897311637,7.48082009204981,1e-10,1e-10
26446427.1051822,1.69384326483051,3.99412702013301,2.20684751760448,1e-10,1e-10
26446424.0638183,4.39702645416019,4.13248579328463,2.40666942653358,1e-10,1e-10
26446422.553228,1.7428906588665,4.79887486817962,5.90500644780752,1e-10,1e-10
26446425.0295099,6.58247997049768,1.64042010948059,1.7475900279996,1e-10,1e-10
26446421.793358,3.53321442119144,4.68323429534347,4.99019324196258,1e-10,1e-10
26446416.9863899,9.77980446735871,4.99173800948312,3.24206763510618,1e-10,1e-10
26446418.0220178,11.0644228938993,2.02975507092858,3.88380426591621,1e-10,1e-10
26446409.9124092,10.6935423746868,3.61233923397448,10.7817091843072,1e-10,1e-10
26446427.1258611,1.75222528902248,3.35326630673587,2.76864734030324,1e-10,1e-10
26446422.6371784,6.33641460353625,4.06745853051142,1.95894846553252,1e-10,1e-10
26446425.5770512,2.15984906353789,1.32585298179829,5.9372467503539,1e-10,1e-10
26446424.1810717,1.52452093821015,4.25558963205762,5.03881769946824,1e-10,1e-10
26446423.1187916,5.07515994166178,2.95055894224165,3.85548951361953,1e-10,1e-10
26446421.7822785,6.66045527351983,4.05949018665959,2.49777606044303,1e-10,1e-10
26446416.2269144,12.6663587824477,2.23269581238218,3.87403103970756,1e-10,1e-10
26446427.746213,2.24842085279772,2.03677550993989,2.968590679002,1e-10,1e-10
26446415.8664418,14.8161476212868,3.29410482749337,1.02330573408709,1e-10,1e-10
26446413.1919156,13.9935483598413,3.36954787370647,4.44498814528127,1e-10,1e-10
26446417.6511529,13.7669963565969,2.35464065358811,1.22721004260588,1e-10,1e-10
26446417.1205903,6.5157461959385,4.90424116236309,6.45942238139429,1e-10,1e-10
26446422.4035363,3.27456949258991,3.04308316789039,6.27881105362306,1e-10,1e-10
26446421.9895753,7.64382379238883,1.27062702456389,4.09597385832331,1e-10,1e-10
26446414.6966482,7.08900722783086,3.96117334015815,9.25317123218503,1e-10,1e-10
26446423.6145181,5.24588407651052,3.37684767009332,2.76275020067032,1e-10,1e-10
26446411.1373253,14.6652313635637,2.34053578223597,6.85690757409422,1e-10,1e-10
26446420.1767504,8.52421747482072,3.48796888013722,2.81106322990468,1e-10,1e-10
26446420.4823627,9.37662610503205,3.00516469050586,2.13584649727492,1e-10,1e-10
26446421.3907925,7.28266655964037,3.83841793093601,2.48812299344789,1e-10,1e-10
26446418.821784,9.67348186081587,2.45271438089982,4.0520197916816,1e-10,1e-10
26446423.7251469,3.51687039676689,3.05427462775847,4.7037081171071,1e-10,1e-10
26446416.2664672,13.2285046203729,2.58483925167551,2.92018888309306,1e-10,1e-10
26446425.0156137,6.39420077791339,2.15318396909992,1.43700151340527,1e-10,1e-10
26446418.4405976,9.64208937554472,2.04812172052308,4.86919130272541,1e-10,1e-10
26446427.3375705,3.33472367238204,2.53583592001575,1.79186995783217,1e-10,1e-10
26446425.1118085,2.1316079181786,1.75235424598242,6.00422929235565,1e-10,1e-10
26446411.7222633,11.6921870748368,1.49441307326486,10.091136509442,1e-10,1e-10
26446409.0201661,13.5041852140733,2.13773398161671,10.3379147053655,1e-10,1e-10
26446415.4293832,13.5809624501034,2.73210151308475,3.257552790913,1e-10,1e-10
26446411.7370565,11.9934457064535,3.42431464186154,7.84518311991977,1e-10,1e-10
26446425.01531,5.72705148042911,1.11168185606809,3.14595662381888,1e-10,1e-10
26446420.4960957,3.3658403532864,1.87869180380837,9.25937209673033,1e-10,1e-10
26446418.0349517,6.29214351060713,4.46669385658116,6.20621091966376,1e-10,1e-10
26446414.8663154,13.9689982051275,2.38501836923107,3.77966799959695,1e-10,1e-10
26446422.9736483,2.46759959880462,1.51452313766299,8.04422897381367,1e-10,1e-10
26446429.5477836,1.79138636460793,1.09503850402118,2.56579157842453,1e-10,1e-10
26446429.6950779,1.26416149774531,2.52292958279874,1.51783102378615,1e-10,1e-10
26446423.7781843,2.8523581212077,2.17303840333488,6.19641915450812,1e-10,1e-10
26446427.0301509,2.82502161137494,2.18834241413553,2.95648506123085,1e-10,1e-10
26446419.6695527,9.45466928419133,2.34186730255569,3.5339107086239,1e-10,1e-10
26446417.3845751,4.27281462172573,3.72833008506831,9.61428018218207,1e-10,1e-10
26446417.1997675,9.17361771604057,1.90761349822986,6.71900127754555,1e-10,1e-10
26446416.5206618,11.7726853131848,2.93949871191935,3.76715421199207,1e-10,1e-10
26446418.2096087,6.6456918265491,2.21417654392537,7.93052288160094,1e-10,1e-10
26446413.0435074,14.6316084574619,1.38493133721881,5.93995280827002,1e-10,1e-10
26446416.4018532,4.78489015343418,4.1121585732293,9.70109808772269,1e-10,1e-10
26446413.2476312,4.73311909366538,3.81878749863205,13.2004622035119,1e-10,1e-10
26446422.6081369,3.55324516436051,2.26967854949496,6.56893942616781,1e-10,1e-10
26446421.5297448,9.97560441441433,1.66871661857331,1.82593415348834,1e-10,1e-10
26446418.287969,11.7765647240628,1.70709932247826,3.228366935751,1e-10,1e-10
26446417.988906,11.2253171546406,3.50144886122145,2.28432802562813,1e-10,1e-10
26446420.4849584,3.51278724968264,4.47215306439633,6.53010126047378,1e-10,1e-10
26446419.1073873,2.73530639957509,4.13728710150967,9.02001923013779,1e-10,1e-10
26446428.8774594,1.9621800425187,2.32494525502746,1.83541530389728,1e-10,1e-10
26446427.6873317,2.14628953828739,1.88396259805768,3.2824161858298,1e-10,1e-10
26446418.2546008,9.67472976927337,4.768315208715,2.30235417552459,1e-10,1e-10
26446420.0308393,5.07021579899085,4.3273866682122,5.57155822413037,1e-10,1e-10
26446426.0029443,2.94252091001575,4.80564566552406,1.24888915656917,1e-10,1e-10
26446426.6661837,5.76020645307318,1.50149272007066,1.07211713954875,1e-10,1e-10
26446414.6560118,13.1705298572276,4.24570330788537,2.9277549942396,1e-10,1e-10
26446420.8785479,6.14207170205705,2.92232692151462,5.05705351321191,1e-10,1e-10
26446416.9369102,13.0911464669448,2.34773001390402,2.6242132768218,1e-10,1e-10
26446427.8133241,3.61990333744763,1.95132415605554,1.61544839879717,1e-10,1e-10
26446426.8440016,3.63208824120594,2.64465129165193,1.87925890056554,1e-10,1e-10
26446422.2372134,3.93981941040764,1.78890381652622,7.03406338958698,1e-10,1e-10
26446422.7439412,6.42328278622004,3.11012767657749,2.72264837440652,1e-10,1e-10
26446414.7796078,7.53142552609935,2.45240001596559,10.2365666597447,1e-10,1e-10
26446424.1013447,6.86738045615937,1.52564039194594,2.50563447213074,1e-10,1e-10
26446425.8468152,2.54877555516316,4.39571554941711,2.20869371423227,1e-10,1e-10
26446423.959943,4.48972923362617,3.15689119068833,3.39343655937951,1e-10,1e-10
26446425.5412522,4.09913394152533,4.10865895623262,1.25095488743242,1e-10,1e-10
26446422.5790236,6.54658323361434,3.88932166705488,1.98507149387326,1e-10,1e-10
26446425.9946848,1.0117154448482,2.90402957286854,5.0895702080399,1e-10,1e-10
26446419.907969,4.24306606420097,4.0063312125959,6.84263368450462,1e-10,1e-10
26446422.1541086,6.3974258975883,2.35222658400446,4.09623891419862,1e-10,1e-10
26446426.0872844,2.85042815557432,3.55724771188884,2.50503973335415,1e-10,1e-10
26446422.4002315,6.27587358654305,4.71858406522494,1.60531089847428,1e-10,1e-10
26446420.8271801,9.86949075346851,1.07156219428887,3.23176697464955,1e-10,1e-10
26446416.4251396,12.888428517908,2.86035274968744,2.82607915306214,1e-10,1e-10
26446425.9764072,4.60059510108144,2.9859072116521,1.4370904650702,1e-10,1e-10
26446428.0568893,2.46867857172998,2.31120506325039,2.16322704675292,1e-10,1e-10
26446413.4666016,13.3053686058975,1.60718153957185,6.62084830551206,1e-10,1e-10
26446421.8933768,2.08208788775319,2.46318963561353,8.56134564535374,1e-10,1e-10
26446427.2511035,2.13897532155688,4.55777230933336,1.05214888682383,1e-10,1e-10
26446413.8697802,14.3400738659841,1.50822694101823,5.28191900456407,1e-10,1e-10
26446424.3910604,3.13038182241497,4.27477873024517,3.20377907152409,1e-10,1e-10
26446422.9293795,6.01582855305506,2.7596605407724,3.29513142542798,1e-10,1e-10
26446421.4752702,3.92822139774085,3.80875196730644,5.78775641922964,1e-10,1e-10
26446418.2966498,2.35509397429529,2.70538427625929,11.6428719983406,1e-10,1e-10
26446419.7942509,9.73815467151515,2.6798107403469,2.78778372746217,1e-10,1e-10
26446424.9341325,5.9064388672052,2.54895330723383,1.61047533009363,1e-10,1e-10
26446414.9690054,9.99789017420644,1.90810426419315,8.12500013010628,1e-10,1e-10
26446428.7176339,1.77691010023306,2.77284752565419,1.73260851629545,1e-10,1e-10
26446415.5235804,3.99938648468605,1.41766230003321,14.0593707974599,1e-10,1e-10
26446430.8222316,1.33840480562376,1.17362543383684,1.66573813783288,1e-10,1e-10
26446419.7537386,1.61536394181583,4.85884192298035,8.77205553338438,1e-10,1e-10
26446414.4687014,9.09020313023367,1.40859431007289,10.0325011166199,1e-10,1e-10
26446412.4887367,12.7341326356983,4.75348704535916,5.0236435934864,1e-10,1e-10
26446422.1717154,8.15702799302084,2.06140876584992,2.6098478242731,1e-10,1e-10
26446422.7096588,6.77090926834913,3.53538142382156,1.9840505378732,1e-10,1e-10
26446423.7463859,6.58650166447907,1.85469375607927,2.81241867321783,1e-10,1e-10
26446427.7055842,1.90538497037595,3.65434432060079,1.73468654116928,1e-10,1e-10
26446426.7985804,2.76853644902746,2.43948066844763,2.99340250914963,1e-10,1e-10
26446405.9065771,10.6858562196028,3.4327108976455,14.9748558096421,1e-10,1e-10
26446418.9722497,6.219324894544,1.09091419153358,8.71751116796902,1e-10,1e-10
26446423.6581814,1.58558480004293,3.19217908200459,6.56405476009952,1e-10,1e-10
26446421.2036446,6.06546581567136,1.99278341661841,5.7381061540299,1e-10,1e-10
26446413.6924308,4.58708662038154,4.05830420479982,12.6621783371862,1e-10,1e-10
26446422.9210798,6.31097575355683,2.18652055005036,3.58142385709674,1e-10,1e-10
26446415.2356601,11.7107686843995,3.38466998827109,4.66890127027807,1e-10,1e-10
26446417.8608772,4.00415308817673,2.98740005244126,10.1475696569713,1e-10,1e-10
26446425.4268368,3.51348964545845,3.02246483040203,3.03720870794758,1e-10,1e-10
26446425.1994703,5.61170169178726,2.17696600062378,2.01186196460428,1e-10,1e-10
26446421.623207,2.46202456935302,4.25676158392738,6.65800687573344,1e-10,1e-10
26446423.3037007,4.4320132291249,1.84343431125792,5.42085174054294,1e-10,1e-10
26446427.0165033,3.77904258579525,2.55598920692448,1.64846493658248,1e-10,1e-10
26446421.5234892,1.60196966001632,1.55866837691242,10.3158727318746,1e-10,1e-10
26446422.7742337,2.2186065212952,4.02243266344999,5.98472713683139,1e-10,1e-10
26446424.5481412,2.22492480856616,3.0662436987461,5.16069026019655,1e-10,1e-10
26446415.4458439,13.9002958817201,1.85537562054542,3.79848456453346,1e-10,1e-10
26446424.3917265,5.52706015951655,1.06660623581186,4.01460713581827,1e-10,1e-10
26446415.4656848,13.6751351022552,2.46388190864258,3.39529817190064,1e-10,1e-10
26446425.1087595,4.56195469564847,1.95810043292963,3.37118534291936,1e-10,1e-10
26446416.7442989,5.1072861611234,2.61676872802538,10.5316461601612,1e-10,1e-10
26446428.345747,1.98921472268906,2.42303835927484,2.24199992028423,1e-10,1e-10
26446429.2002871,1.57635346819333,2.46734959142837,1.75600980853097,1e-10,1e-10
26446423.779048,2.93597406796846,3.68784259672614,4.59713534637124,1e-10,1e-10
26446418.5847526,9.38889133726911,3.18331698473638,3.84303903673354,1e-10,1e-10
26446417.2171583,7.82915434912118,2.38998698511908,7.56370034200335,1e-10,1e-10
26446419.5438515,5.0605798089832,3.31185880380039,7.08370987110265,1e-10,1e-10
26446427.5315805,1.37251162711432,1.45262263217582,4.64328523814535,1e-10,1e-10
26446428.2196872,3.21588667620955,1.12383966776689,2.44058650319706,1e-10,1e-10
26446420.6962268,5.64388721635271,1.10628674565555,7.55359926631036,1e-10,1e-10
26446421.5769294,9.64996293456191,2.25355998184831,1.51954766641563,1e-10,1e-10
26446420.5145361,10.4001565699386,2.09803863934772,1.98726867063283,1e-10,1e-10
26446410.1701249,7.71358510347585,4.28766969595023,12.8286202641282,1e-10,1e-10
26446419.4194471,10.5566462054907,3.70247150761092,1.3214351465307,1e-10,1e-10
26446424.3178375,3.41918234375973,2.64894341807119,4.61403675262344,1e-10,1e-10
26446425.3710359,1.27409924162006,2.85700615632508,5.49785867930121,1e-10,1e-10
26446423.7575015,4.25933148463204,4.5548946813793,2.42827235795292,1e-10,1e-10
26446410.6690289,6.53737494624685,4.24251745200072,13.5510786978873,1e-10,1e-10
26446425.8964779,5.77206960833018,2.212743643418,1.11870886618178,1e-10,1e-10
26446427.5758788,1.01691628834849,3.85026028777049,2.55694457516116,1e-10,1e-10
26446425.3198481,4.32113733515499,2.64742607375643,2.71158850550788,1e-10,1e-10
26446416.3511752,9.07846189556876,1.98695396089295,7.58340892847556,1e-10,1e-10
26446429.5968164,1.32278001385432,2.26092749519553,1.81947613372746,1e-10,1e-10
26446421.8922959,2.07571166001149,3.85084045553174,7.18115194301814,1e-10,1e-10
26446409.5587206,14.4275762475763,1.0599220224862,9.95378113740933,1e-10,1e-10
26446423.1400363,2.6826140557774,2.60894982442821,6.56839980052266,1e-10,1e-10
26446411.6517549,13.7012739433137,3.57736220565314,6.06960897602703,1e-10,1e-10
26446415.1707458,1.41474033271887,3.93872258516075,14.4757913025407,1e-10,1e-10
26446428.6788847,3.22127806468081,1.21459888057968,1.88523839279511,1e-10,1e-10
26446418.9317658,3.50533730869288,3.41712659097755,9.14577027140958,1e-10,1e-10
26446416.2742118,11.8541351820732,1.84425480501876,5.02739822091426,1e-10,1e-10
26446422.9242374,7.87396345528116,2.06990938836262,2.13188974937045,1e-10,1e-10
26446415.9593386,11.2307535273138,1.57723732408478,6.23267050672386,1e-10,1e-10
26446409.7494232,12.5264500177518,2.68370783122582,10.0404189299088,1e-10,1e-10
26446426.1741614,2.76178827080874,3.65664306261375,2.4074072454504,1e-10,1e-10
26446417.9385919,5.71708593922146,3.97131755395756,7.37300458606154,1e-10,1e-10
26446413.87945,7.61869567469229,4.04303187417893,9.45882241481582,1e-10,1e-10
26446425.8274186,4.82303764077855,2.37296678034394,1.97657697685773,1e-10,1e-10
26446414.3501283,12.2611279331243,3.78463068443066,4.604113110178,1e-10,1e-10
26446409.0903004,13.0328928507361,2.74295009929565,10.1338566245174,1e-10,1e-10
26446428.6895964,2.60830765128164,1.21989393553429,2.48220202053483,1e-10,1e-10
26446416.0883811,12.0501081218544,4.51112052008146,2.35039022430048,1e-10,1e-10
26446426.43864,4.4016887483711,2.61170484625251,1.54796644117493,1e-10,1e-10
26446422.805422,4.50932455681977,4.22662717373846,3.45862624845647,1e-10,1e-10
26446417.9252825,6.15900804765293,2.53999965669554,8.37570977349852,1e-10,1e-10
26446423.5802045,5.6053281958758,3.48062025564371,2.33384705872675,1e-10,1e-10
26446426.1832587,3.83978210951998,1.12450737790333,3.85245184175807,1e-10,1e-10
26446414.9506541,12.2053023822641,1.85309213245705,5.99095139326189,1e-10,1e-10
26446422.3377209,8.55352791896816,2.75615810020328,1.35259308196305,1e-10,1e-10
26446420.4196946,2.64481451070465,2.33573443023918,9.59975643142408,1e-10,1e-10
26446405.8426811,13.3993735019774,2.35708295392625,13.4008624075007,1e-10,1e-10
26446422.1870599,6.01933460178976,3.23398336915956,3.55962209466482,1e-10,1e-10
26446427.9104553,1.46436057317502,2.86310151249503,2.7620825697591,1e-10,1e-10
26446417.4282811,1.78862688094926,4.61522326838162,11.1678687564933,1e-10,1e-10
26446426.9248064,1.36013834693663,3.61831284064381,3.09674243419731,1e-10,1e-10
26446417.5777597,4.17096159142418,3.08126139286824,10.1700172716879,1e-10,1e-10
26446418.4298324,1.34278080188582,3.2648952877769,11.962491522103,1e-10,1e-10
26446421.1822971,9.2034768798982,1.34013061856981,3.27409540773543,1e-10,1e-10
26446428.5942623,3.74681073965946,1.64388311555483,1.01504381896359,1e-10,1e-10
26446420.4610251,7.52425552755137,4.46710154030025,2.54761784958943,1e-10,1e-10
26446424.0380648,6.07490398988579,2.14190142552447,2.74512976621579,1e-10,1e-10
26446419.1708857,2.15211657414328,2.99530071963496,10.6816969653816,1e-10,1e-10
26446427.5946736,2.72587194215385,2.36296367729212,2.31649079157803,1e-10,1e-10
26446426.225934,1.8410103083666,2.94500308127214,3.98805258324989,1e-10,1e-10
26446425.7284859,2.48836338740351,2.45755741480208,4.32559326224601,1e-10,1e-10
26446427.3475746,1.17028473865032,1.83220201885835,4.64993869256992,1e-10,1e-10
